ID_Avaliacao;ID_Funcionario;Periodo;Nota_Geral;Competencia_Avaliada;Meta_Atingida_Pct;Avaliador_ID;Observacao;Ano;Semestre;Data_Referencia
AV-000834;FUNC-0242;2023-S1;2,5;Proatividade;90,5;FUNC-0032;Superou expectativas;2023;1;2023-06-30
AV-000835;FUNC-0242;2023-S2;2,9;Conhecimento Técnico;100,3;FUNC-0047;Entrega consistente;2023;2;2023-12-31
AV-000836;FUNC-0242;2024-S1;2,8;Entrega de Resultados;81,8;FUNC-0050;Sem observação registrada;2024;1;2024-06-30
AV-000837;FUNC-0242;2024-S2;2,7;Proatividade;79,6;FUNC-0010;Superou expectativas;2024;2;2024-12-31
AV-000838;FUNC-0243;2024-S1;4,4;Conhecimento Técnico;107,0;FUNC-0012;Sem observação registrada;2024;1;2024-06-30
AV-000839;FUNC-0243;2024-S2;5,0;Liderança;109,0;FUNC-0008;Superou expectativas;2024;2;2024-12-31
AV-000840;FUNC-0244;2024-S1;3,1;Liderança;101,5;FUNC-0012;Ótima colaboração com o time;2024;1;2024-06-30
AV-000841;FUNC-0244;2024-S2;2,5;Trabalho em Equipe;63,6;FUNC-0008;Sem observação registrada;2024;2;2024-12-31
AV-000842;FUNC-0245;2022-S2;3,7;Conhecimento Técnico;83,8;FUNC-0020;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000843;FUNC-0245;2023-S1;4,5;Conhecimento Técnico;124,1;FUNC-0046;Sem observação registrada;2023;1;2023-06-30
AV-000844;FUNC-0245;2023-S2;3,3;Orientação ao Cliente;78,8;FUNC-0013;Entrega consistente;2023;2;2023-12-31
AV-000845;FUNC-0245;2024-S1;3,8;Proatividade;97,5;FUNC-0025;Ótima colaboração com o time;2024;1;2024-06-30
AV-000846;FUNC-0245;2024-S2;3,6;Conhecimento Técnico;93,0;FUNC-0023;Dentro do esperado;2024;2;2024-12-31
AV-000847;FUNC-0246;2022-S1;4,5;Liderança;107,1;FUNC-0016;Em desenvolvimento;2022;1;2022-06-30
AV-000848;FUNC-0248;2022-S2;3,9;Entrega de Resultados;80,0;FUNC-0018;Entrega consistente;2022;2;2022-12-31
AV-000849;FUNC-0248;2023-S1;4,0;Orientação ao Cliente;101,1;FUNC-0049;Entrega consistente;2023;1;2023-06-30
AV-000850;FUNC-0248;2023-S2;3,9;Proatividade;101,5;FUNC-0029;Entrega consistente;2023;2;2023-12-31
AV-000851;FUNC-0248;2024-S1;3,8;Trabalho em Equipe;93,1;FUNC-0053;Sem observação registrada;2024;1;2024-06-30
AV-000852;FUNC-0248;2024-S2;4,4;Comunicação;76,5;FUNC-0025;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000853;FUNC-0249;2022-S1;4,8;Comunicação;100,4;FUNC-0044;Sem observação registrada;2022;1;2022-06-30
AV-000854;FUNC-0249;2022-S2;4,6;Conhecimento Técnico;93,6;FUNC-0050;Sem observação registrada;2022;2;2022-12-31
AV-000855;FUNC-0249;2023-S1;4,8;Comunicação;104,9;FUNC-0005;Em desenvolvimento;2023;1;2023-06-30
AV-000856;FUNC-0249;2023-S2;5,0;Liderança;75,3;FUNC-0009;Entrega consistente;2023;2;2023-12-31
AV-000857;FUNC-0249;2024-S1;5,0;Trabalho em Equipe;66,5;FUNC-0021;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000858;FUNC-0249;2024-S2;5,0;Orientação ao Cliente;108,9;FUNC-0031;Superou expectativas;2024;2;2024-12-31
AV-000859;FUNC-0250;2023-S2;3,0;Entrega de Resultados;86,2;FUNC-0002;Sem observação registrada;2023;2;2023-12-31
AV-000860;FUNC-0250;2024-S1;2,2;Conhecimento Técnico;95,5;FUNC-0033;Entrega consistente;2024;1;2024-06-30
AV-000861;FUNC-0250;2024-S2;2,4;Conhecimento Técnico;122,6;FUNC-0039;Sem observação registrada;2024;2;2024-12-31
AV-000862;FUNC-0251;2022-S1;3,0;Conhecimento Técnico;84,6;FUNC-0047;Sem observação registrada;2022;1;2022-06-30
AV-000863;FUNC-0251;2022-S2;2,8;Comunicação;116,7;FUNC-0013;Dentro do esperado;2022;2;2022-12-31
AV-000864;FUNC-0251;2023-S1;2,9;Entrega de Resultados;83,2;FUNC-0001;Sem observação registrada;2023;1;2023-06-30
AV-000865;FUNC-0251;2023-S2;3,3;Trabalho em Equipe;148,4;FUNC-0008;Sem observação registrada;2023;2;2023-12-31
AV-000866;FUNC-0251;2024-S1;3,0;Entrega de Resultados;91,1;FUNC-0007;Sem observação registrada;2024;1;2024-06-30
AV-000867;FUNC-0251;2024-S2;3,2;Orientação ao Cliente;91,9;FUNC-0055;Entrega consistente;2024;2;2024-12-31
AV-000868;FUNC-0252;2023-S2;4,5;Entrega de Resultados;82,2;FUNC-0010;Em desenvolvimento;2023;2;2023-12-31
AV-000869;FUNC-0252;2024-S1;4,4;Orientação ao Cliente;83,2;FUNC-0020;Sem observação registrada;2024;1;2024-06-30
AV-000870;FUNC-0253;2022-S1;2,7;Liderança;97,2;FUNC-0015;Entrega consistente;2022;1;2022-06-30
AV-000871;FUNC-0253;2022-S2;3,3;Orientação ao Cliente;74,3;FUNC-0015;Superou expectativas;2022;2;2022-12-31
AV-000872;FUNC-0253;2023-S1;2,8;Proatividade;110,7;FUNC-0035;Dentro do esperado;2023;1;2023-06-30
AV-000873;FUNC-0253;2023-S2;2,2;Liderança;86,4;FUNC-0049;Sem observação registrada;2023;2;2023-12-31
AV-000874;FUNC-0254;2023-S2;3,5;Liderança;89,7;FUNC-0018;Superou expectativas;2023;2;2023-12-31
AV-000875;FUNC-0254;2024-S1;3,1;Proatividade;108,2;FUNC-0027;Entrega consistente;2024;1;2024-06-30
AV-000876;FUNC-0254;2024-S2;3,5;Trabalho em Equipe;75,7;FUNC-0058;Em desenvolvimento;2024;2;2024-12-31
AV-000877;FUNC-0255;2024-S2;3,2;Orientação ao Cliente;66,4;FUNC-0030;Dentro do esperado;2024;2;2024-12-31
AV-000878;FUNC-0256;2022-S1;3,3;Proatividade;98,0;FUNC-0027;Sem observação registrada;2022;1;2022-06-30
AV-000879;FUNC-0256;2022-S2;2,8;Orientação ao Cliente;110,6;FUNC-0060;Sem observação registrada;2022;2;2022-12-31
AV-000880;FUNC-0256;2023-S1;3,4;Comunicação;66,7;FUNC-0052;Superou expectativas;2023;1;2023-06-30
AV-000881;FUNC-0256;2023-S2;3,4;Entrega de Resultados;92,1;FUNC-0009;Em desenvolvimento;2023;2;2023-12-31
AV-000882;FUNC-0256;2024-S1;3,1;Entrega de Resultados;111,1;FUNC-0007;Sem observação registrada;2024;1;2024-06-30
AV-000883;FUNC-0256;2024-S2;3,5;Comunicação;111,3;FUNC-0051;Sem observação registrada;2024;2;2024-12-31
AV-000884;FUNC-0257;2024-S1;3,9;Entrega de Resultados;102,2;FUNC-0057;Em desenvolvimento;2024;1;2024-06-30
AV-000885;FUNC-0257;2024-S2;4,2;Liderança;92,1;FUNC-0028;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000886;FUNC-0258;2022-S1;3,7;Orientação ao Cliente;72,1;FUNC-0047;Sem observação registrada;2022;1;2022-06-30
AV-000887;FUNC-0258;2022-S2;3,8;Entrega de Resultados;91,0;FUNC-0060;Dentro do esperado;2022;2;2022-12-31
AV-000888;FUNC-0258;2023-S1;3,8;Liderança;94,8;FUNC-0060;Em desenvolvimento;2023;1;2023-06-30
AV-000889;FUNC-0258;2023-S2;4,4;Orientação ao Cliente;99,1;FUNC-0012;Sem observação registrada;2023;2;2023-12-31
AV-000890;FUNC-0258;2024-S1;3,6;Conhecimento Técnico;109,6;FUNC-0042;Superou expectativas;2024;1;2024-06-30
AV-000891;FUNC-0259;2022-S1;4,8;Proatividade;81,9;FUNC-0036;Em desenvolvimento;2022;1;2022-06-30
AV-000892;FUNC-0259;2022-S2;5,0;Comunicação;90,9;FUNC-0045;Ótima colaboração com o time;2022;2;2022-12-31
AV-000893;FUNC-0259;2023-S1;5,0;Proatividade;69,8;FUNC-0030;Sem observação registrada;2023;1;2023-06-30
AV-000894;FUNC-0259;2023-S2;5,0;Orientação ao Cliente;81,2;FUNC-0034;Entrega consistente;2023;2;2023-12-31
AV-000895;FUNC-0260;2024-S1;3,3;Orientação ao Cliente;105,2;FUNC-0036;Entrega consistente;2024;1;2024-06-30
AV-000896;FUNC-0260;2024-S2;2,4;Liderança;101,5;FUNC-0017;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000897;FUNC-0261;2022-S1;3,2;Liderança;91,8;FUNC-0037;Superou expectativas;2022;1;2022-06-30
AV-000898;FUNC-0261;2022-S2;3,4;Liderança;111,8;FUNC-0021;Sem observação registrada;2022;2;2022-12-31
AV-000899;FUNC-0261;2023-S1;3,5;Orientação ao Cliente;85,1;FUNC-0044;Dentro do esperado;2023;1;2023-06-30
AV-000900;FUNC-0261;2023-S2;3,0;Trabalho em Equipe;110,4;FUNC-0044;Dentro do esperado;2023;2;2023-12-31
AV-000901;FUNC-0261;2024-S1;3,8;Comunicação;101,1;FUNC-0042;Ótima colaboração com o time;2024;1;2024-06-30
AV-000902;FUNC-0261;2024-S2;3,3;Comunicação;85,7;FUNC-0007;Sem observação registrada;2024;2;2024-12-31
AV-000903;FUNC-0262;2024-S1;4,0;Orientação ao Cliente;85,9;FUNC-0023;Dentro do esperado;2024;1;2024-06-30
AV-000904;FUNC-0262;2024-S2;5,0;Orientação ao Cliente;99,8;FUNC-0013;Sem observação registrada;2024;2;2024-12-31
AV-000905;FUNC-0263;2022-S1;3,7;Entrega de Resultados;119,4;FUNC-0037;Entrega consistente;2022;1;2022-06-30
AV-000906;FUNC-0263;2022-S2;4,0;Entrega de Resultados;91,9;FUNC-0026;Sem observação registrada;2022;2;2022-12-31
AV-000907;FUNC-0263;2023-S1;4,0;Orientação ao Cliente;94,3;FUNC-0054;Superou expectativas;2023;1;2023-06-30
AV-000908;FUNC-0263;2023-S2;4,7;Orientação ao Cliente;97,3;FUNC-0026;Sem observação registrada;2023;2;2023-12-31
AV-000909;FUNC-0263;2024-S1;4,7;Proatividade;100,7;FUNC-0031;Ótima colaboração com o time;2024;1;2024-06-30
AV-000910;FUNC-0263;2024-S2;4,5;Entrega de Resultados;102,3;FUNC-0026;Sem observação registrada;2024;2;2024-12-31
AV-000911;FUNC-0265;2022-S1;3,3;Conhecimento Técnico;73,1;FUNC-0018;Ótima colaboração com o time;2022;1;2022-06-30
AV-000912;FUNC-0265;2022-S2;3,4;Entrega de Resultados;98,4;FUNC-0034;Entrega consistente;2022;2;2022-12-31
AV-000913;FUNC-0265;2023-S1;3,1;Orientação ao Cliente;83,1;FUNC-0017;Ótima colaboração com o time;2023;1;2023-06-30
AV-000914;FUNC-0265;2023-S2;3,4;Entrega de Resultados;120,1;FUNC-0004;Entrega consistente;2023;2;2023-12-31
AV-000915;FUNC-0265;2024-S1;3,1;Trabalho em Equipe;97,8;FUNC-0041;Em desenvolvimento;2024;1;2024-06-30
AV-000916;FUNC-0265;2024-S2;2,9;Orientação ao Cliente;113,2;FUNC-0026;Ótima colaboração com o time;2024;2;2024-12-31
AV-000917;FUNC-0266;2022-S1;3,1;Entrega de Resultados;96,6;FUNC-0041;Ótima colaboração com o time;2022;1;2022-06-30
AV-000918;FUNC-0266;2022-S2;3,2;Proatividade;85,4;FUNC-0003;Superou expectativas;2022;2;2022-12-31
AV-000919;FUNC-0266;2023-S1;3,1;Liderança;111,8;FUNC-0029;Superou expectativas;2023;1;2023-06-30
AV-000920;FUNC-0266;2023-S2;2,5;Comunicação;94,0;FUNC-0059;Entrega consistente;2023;2;2023-12-31
AV-000921;FUNC-0266;2024-S1;2,7;Comunicação;78,5;FUNC-0009;Entrega consistente;2024;1;2024-06-30
AV-000922;FUNC-0267;2022-S1;3,7;Proatividade;97,8;FUNC-0014;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-000923;FUNC-0267;2022-S2;3,9;Conhecimento Técnico;103,3;FUNC-0029;Dentro do esperado;2022;2;2022-12-31
AV-000924;FUNC-0268;2022-S2;3,7;Trabalho em Equipe;78,6;FUNC-0025;Em desenvolvimento;2022;2;2022-12-31
AV-000925;FUNC-0268;2023-S1;4,1;Conhecimento Técnico;120,5;FUNC-0040;Superou expectativas;2023;1;2023-06-30
AV-000926;FUNC-0268;2023-S2;3,8;Entrega de Resultados;117,3;FUNC-0026;Superou expectativas;2023;2;2023-12-31
AV-000927;FUNC-0268;2024-S1;4,4;Proatividade;88,4;FUNC-0012;Dentro do esperado;2024;1;2024-06-30
AV-000928;FUNC-0269;2022-S1;3,4;Trabalho em Equipe;90,2;FUNC-0009;Sem observação registrada;2022;1;2022-06-30
AV-000929;FUNC-0269;2022-S2;3,5;Comunicação;96,6;FUNC-0054;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000930;FUNC-0269;2023-S1;3,1;Proatividade;80,3;FUNC-0034;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000931;FUNC-0269;2023-S2;3,5;Comunicação;94,4;FUNC-0003;Ótima colaboração com o time;2023;2;2023-12-31
AV-000932;FUNC-0269;2024-S1;3,4;Orientação ao Cliente;89,6;FUNC-0020;Sem observação registrada;2024;1;2024-06-30
AV-000933;FUNC-0269;2024-S2;3,3;Proatividade;117,7;FUNC-0016;Ótima colaboração com o time;2024;2;2024-12-31
AV-000934;FUNC-0270;2024-S2;4,3;Liderança;84,7;FUNC-0033;Sem observação registrada;2024;2;2024-12-31
AV-000935;FUNC-0271;2024-S2;4,2;Liderança;92,7;FUNC-0033;Ótima colaboração com o time;2024;2;2024-12-31
AV-000936;FUNC-0272;2022-S1;3,0;Entrega de Resultados;109,3;FUNC-0050;Entrega consistente;2022;1;2022-06-30
AV-000937;FUNC-0272;2022-S2;2,7;Conhecimento Técnico;84,9;FUNC-0010;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-000938;FUNC-0272;2023-S1;3,5;Comunicação;90,6;FUNC-0040;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000939;FUNC-0272;2023-S2;2,5;Liderança;65,8;FUNC-0024;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000940;FUNC-0273;2022-S1;4,0;Conhecimento Técnico;56,8;FUNC-0030;Ótima colaboração com o time;2022;1;2022-06-30
AV-000941;FUNC-0273;2022-S2;2,8;Comunicação;83,8;FUNC-0011;Dentro do esperado;2022;2;2022-12-31
AV-000942;FUNC-0273;2023-S1;3,1;Conhecimento Técnico;92,0;FUNC-0060;Superou expectativas;2023;1;2023-06-30
AV-000943;FUNC-0273;2023-S2;3,5;Trabalho em Equipe;91,5;FUNC-0011;Em desenvolvimento;2023;2;2023-12-31
AV-000944;FUNC-0273;2024-S1;3,4;Entrega de Resultados;62,7;FUNC-0015;Em desenvolvimento;2024;1;2024-06-30
AV-000945;FUNC-0273;2024-S2;2,4;Liderança;116,4;FUNC-0047;Em desenvolvimento;2024;2;2024-12-31
AV-000946;FUNC-0274;2022-S1;;Liderança;99,2;FUNC-0042;Em desenvolvimento;2022;1;2022-06-30
AV-000947;FUNC-0274;2022-S2;;Conhecimento Técnico;92,3;FUNC-0039;Superou expectativas;2022;2;2022-12-31
AV-000948;FUNC-0274;2023-S1;;Entrega de Resultados;93,6;FUNC-0056;Sem observação registrada;2023;1;2023-06-30
AV-000949;FUNC-0274;2023-S2;;Orientação ao Cliente;89,2;FUNC-0002;Dentro do esperado;2023;2;2023-12-31
AV-000950;FUNC-0274;2024-S1;;Liderança;74,9;FUNC-0025;Dentro do esperado;2024;1;2024-06-30
AV-000951;FUNC-0274;2024-S2;;Comunicação;104,8;FUNC-0028;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000952;FUNC-0275;2022-S1;;Comunicação;106,1;FUNC-0052;Sem observação registrada;2022;1;2022-06-30
AV-000953;FUNC-0275;2022-S2;;Orientação ao Cliente;102,3;FUNC-0004;Entrega consistente;2022;2;2022-12-31
AV-000954;FUNC-0275;2023-S1;;Entrega de Resultados;127,5;FUNC-0041;Em desenvolvimento;2023;1;2023-06-30
AV-000955;FUNC-0275;2023-S2;;Trabalho em Equipe;89,4;FUNC-0031;Entrega consistente;2023;2;2023-12-31
AV-000956;FUNC-0275;2024-S1;;Comunicação;132,0;FUNC-0055;Ótima colaboração com o time;2024;1;2024-06-30
AV-000957;FUNC-0275;2024-S2;;Comunicação;79,9;FUNC-0056;Ótima colaboração com o time;2024;2;2024-12-31
AV-000958;FUNC-0276;2024-S1;2,6;Conhecimento Técnico;104,7;FUNC-0033;Em desenvolvimento;2024;1;2024-06-30
AV-000959;FUNC-0276;2024-S2;2,5;Orientação ao Cliente;84,6;FUNC-0003;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-000960;FUNC-0277;2024-S2;3,9;Liderança;61,0;FUNC-0043;Ótima colaboração com o time;2024;2;2024-12-31
AV-000961;FUNC-0278;2022-S1;2,3;Entrega de Resultados;93,7;FUNC-0017;Ótima colaboração com o time;2022;1;2022-06-30
AV-000962;FUNC-0278;2022-S2;2,8;Orientação ao Cliente;64,7;FUNC-0013;Sem observação registrada;2022;2;2022-12-31
AV-000963;FUNC-0278;2023-S1;2,7;Orientação ao Cliente;81,5;FUNC-0036;Sem observação registrada;2023;1;2023-06-30
AV-000964;FUNC-0278;2023-S2;3,1;Trabalho em Equipe;100,7;FUNC-0050;Sem observação registrada;2023;2;2023-12-31
AV-000965;FUNC-0278;2024-S1;3,2;Trabalho em Equipe;98,4;FUNC-0014;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-000966;FUNC-0278;2024-S2;2,3;Orientação ao Cliente;98,5;FUNC-0002;Entrega consistente;2024;2;2024-12-31
AV-000967;FUNC-0279;2022-S1;3,9;Liderança;91,2;FUNC-0003;Entrega consistente;2022;1;2022-06-30
AV-000968;FUNC-0279;2022-S2;3,2;Trabalho em Equipe;109,4;FUNC-0005;Ótima colaboração com o time;2022;2;2022-12-31
AV-000969;FUNC-0279;2023-S1;4,0;Conhecimento Técnico;77,4;FUNC-0014;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000970;FUNC-0279;2023-S2;4,0;Orientação ao Cliente;103,9;FUNC-0018;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-000971;FUNC-0279;2024-S1;3,3;Trabalho em Equipe;132,9;FUNC-0060;Sem observação registrada;2024;1;2024-06-30
AV-000972;FUNC-0279;2024-S2;3,0;Entrega de Resultados;101,1;FUNC-0008;Sem observação registrada;2024;2;2024-12-31
AV-000973;FUNC-0280;2022-S1;4,6;Entrega de Resultados;78,5;FUNC-0039;Dentro do esperado;2022;1;2022-06-30
AV-000974;FUNC-0280;2022-S2;4,2;Entrega de Resultados;83,7;FUNC-0013;Em desenvolvimento;2022;2;2022-12-31
AV-000975;FUNC-0280;2023-S1;4,2;Comunicação;82,9;FUNC-0038;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000976;FUNC-0280;2023-S2;4,1;Trabalho em Equipe;97,9;FUNC-0053;Ótima colaboração com o time;2023;2;2023-12-31
AV-000977;FUNC-0280;2024-S1;4,2;Entrega de Resultados;114,3;FUNC-0022;Ótima colaboração com o time;2024;1;2024-06-30
AV-000978;FUNC-0280;2024-S2;4,3;Conhecimento Técnico;78,4;FUNC-0043;Sem observação registrada;2024;2;2024-12-31
AV-000979;FUNC-0281;2022-S1;3,2;Proatividade;61,1;FUNC-0030;Dentro do esperado;2022;1;2022-06-30
AV-000980;FUNC-0281;2022-S2;3,7;Orientação ao Cliente;100,5;FUNC-0031;Superou expectativas;2022;2;2022-12-31
AV-000981;FUNC-0281;2023-S1;3,8;Trabalho em Equipe;92,6;FUNC-0010;Superou expectativas;2023;1;2023-06-30
AV-000982;FUNC-0281;2023-S2;3,6;Conhecimento Técnico;83,9;FUNC-0020;Sem observação registrada;2023;2;2023-12-31
AV-000983;FUNC-0281;2024-S1;3,8;Liderança;84,3;FUNC-0049;Em desenvolvimento;2024;1;2024-06-30
AV-000984;FUNC-0281;2024-S2;3,1;Orientação ao Cliente;86,3;FUNC-0035;Em desenvolvimento;2024;2;2024-12-31
AV-000985;FUNC-0282;2023-S2;4,0;Trabalho em Equipe;134,5;FUNC-0016;Dentro do esperado;2023;2;2023-12-31
AV-000986;FUNC-0282;2024-S1;3,8;Liderança;97,1;FUNC-0056;Dentro do esperado;2024;1;2024-06-30
AV-000987;FUNC-0282;2024-S2;4,3;Trabalho em Equipe;80,7;FUNC-0008;Entrega consistente;2024;2;2024-12-31
AV-000988;FUNC-0283;2022-S1;5,0;Orientação ao Cliente;84,6;FUNC-0048;Sem observação registrada;2022;1;2022-06-30
AV-000989;FUNC-0283;2022-S2;4,5;Conhecimento Técnico;84,2;FUNC-0011;Superou expectativas;2022;2;2022-12-31
AV-000990;FUNC-0283;2023-S1;4,9;Entrega de Resultados;115,9;FUNC-0019;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-000991;FUNC-0283;2023-S2;4,9;Conhecimento Técnico;92,3;FUNC-0060;Superou expectativas;2023;2;2023-12-31
AV-000992;FUNC-0283;2024-S1;4,6;Trabalho em Equipe;99,6;FUNC-0027;Entrega consistente;2024;1;2024-06-30
AV-000993;FUNC-0283;2024-S2;4,5;Conhecimento Técnico;81,5;FUNC-0034;Entrega consistente;2024;2;2024-12-31
AV-000994;FUNC-0285;2024-S1;4,0;Trabalho em Equipe;96,4;FUNC-0044;Em desenvolvimento;2024;1;2024-06-30
AV-000995;FUNC-0285;2024-S2;4,6;Comunicação;118,2;FUNC-0020;Sem observação registrada;2024;2;2024-12-31
AV-000996;FUNC-0286;2022-S1;3,6;Liderança;101,9;FUNC-0009;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-000997;FUNC-0286;2022-S2;3,4;Entrega de Resultados;101,8;FUNC-0047;Dentro do esperado;2022;2;2022-12-31
AV-000998;FUNC-0286;2023-S1;3,4;Orientação ao Cliente;123,1;FUNC-0002;Ótima colaboração com o time;2023;1;2023-06-30
AV-000999;FUNC-0286;2023-S2;3,8;Entrega de Resultados;98,0;FUNC-0005;Sem observação registrada;2023;2;2023-12-31
AV-001000;FUNC-0286;2024-S1;4,0;Trabalho em Equipe;98,3;FUNC-0033;Superou expectativas;2024;1;2024-06-30
AV-001001;FUNC-0286;2024-S2;3,4;Proatividade;67,0;FUNC-0015;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-001002;FUNC-0287;2022-S1;5,0;Trabalho em Equipe;99,0;FUNC-0027;Ótima colaboração com o time;2022;1;2022-06-30
AV-001003;FUNC-0287;2022-S2;4,9;Liderança;92,5;FUNC-0042;Ótima colaboração com o time;2022;2;2022-12-31
AV-001004;FUNC-0287;2023-S1;5,0;Liderança;106,8;FUNC-0036;Em desenvolvimento;2023;1;2023-06-30
AV-001005;FUNC-0287;2023-S2;4,8;Conhecimento Técnico;111,8;FUNC-0042;Sem observação registrada;2023;2;2023-12-31
AV-001006;FUNC-0287;2024-S1;4,8;Proatividade;113,3;FUNC-0049;Sem observação registrada;2024;1;2024-06-30
AV-001007;FUNC-0287;2024-S2;5,0;Orientação ao Cliente;115,7;FUNC-0019;Sem observação registrada;2024;2;2024-12-31
AV-001008;FUNC-0288;2023-S2;2,5;Entrega de Resultados;92,6;FUNC-0016;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-001009;FUNC-0288;2024-S1;3,2;Orientação ao Cliente;93,7;FUNC-0027;Dentro do esperado;2024;1;2024-06-30
AV-001010;FUNC-0288;2024-S2;2,2;Trabalho em Equipe;93,4;FUNC-0054;Dentro do esperado;2024;2;2024-12-31
AV-001011;FUNC-0289;2022-S1;2,2;Liderança;122,1;FUNC-0037;Em desenvolvimento;2022;1;2022-06-30
AV-001012;FUNC-0289;2022-S2;2,8;Orientação ao Cliente;100,5;FUNC-0004;Superou expectativas;2022;2;2022-12-31
AV-001013;FUNC-0289;2023-S1;2,8;Liderança;106,5;FUNC-0015;Sem observação registrada;2023;1;2023-06-30
AV-001014;FUNC-0289;2023-S2;2,7;Orientação ao Cliente;78,8;FUNC-0007;Sem observação registrada;2023;2;2023-12-31
AV-001015;FUNC-0289;2024-S1;3,1;Conhecimento Técnico;77,2;FUNC-0001;Entrega consistente;2024;1;2024-06-30
AV-001016;FUNC-0289;2024-S2;2,6;Trabalho em Equipe;115,4;FUNC-0047;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-001017;FUNC-0290;2023-S2;4,5;Comunicação;73,6;FUNC-0043;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-001018;FUNC-0290;2024-S1;3,7;Trabalho em Equipe;114,4;FUNC-0021;Superou expectativas;2024;1;2024-06-30
AV-001019;FUNC-0290;2024-S2;5,0;Liderança;92,8;FUNC-0054;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-001020;FUNC-0291;2024-S2;4,4;Proatividade;102,2;FUNC-0032;Entrega consistente;2024;2;2024-12-31
AV-001021;FUNC-0292;2024-S1;3,5;Comunicação;124,3;FUNC-0003;Sem observação registrada;2024;1;2024-06-30
AV-001022;FUNC-0292;2024-S2;4,3;Trabalho em Equipe;52,3;FUNC-0007;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-001023;FUNC-0294;2023-S2;4,2;Comunicação;121,9;FUNC-0024;Sem observação registrada;2023;2;2023-12-31
AV-001024;FUNC-0294;2024-S1;5,0;Conhecimento Técnico;107,1;FUNC-0010;Sem observação registrada;2024;1;2024-06-30
AV-001025;FUNC-0294;2024-S2;4,3;Entrega de Resultados;108,9;FUNC-0054;Sem observação registrada;2024;2;2024-12-31
AV-001026;FUNC-0295;2022-S1;3,6;Entrega de Resultados;89,7;FUNC-0037;Entrega consistente;2022;1;2022-06-30
AV-001027;FUNC-0295;2022-S2;3,5;Liderança;124,9;FUNC-0006;Ótima colaboração com o time;2022;2;2022-12-31
AV-001028;FUNC-0295;2023-S1;3,7;Proatividade;129,9;FUNC-0032;Ótima colaboração com o time;2023;1;2023-06-30
AV-001029;FUNC-0295;2023-S2;3,5;Conhecimento Técnico;115,1;FUNC-0045;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-001030;FUNC-0295;2024-S1;3,3;Proatividade;95,0;FUNC-0027;Em desenvolvimento;2024;1;2024-06-30
AV-001031;FUNC-0295;2024-S2;3,2;Trabalho em Equipe;91,3;FUNC-0008;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-001032;FUNC-0296;2022-S1;3,4;Trabalho em Equipe;85,8;FUNC-0028;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001033;FUNC-0296;2022-S2;3,0;Entrega de Resultados;94,9;FUNC-0058;Entrega consistente;2022;2;2022-12-31
