ID_Treinamento;ID_Funcionario;Nome_Treinamento;Categoria;Carga_Horaria_h;Data_Inicio;Data_Fim;Status;Nota_Final;Modalidade;Duracao_Dias;flag_data_invalida
TR-001070;FUNC-0508;Comunicação Não-Violenta;Comportamental;8;2024-01-26;2024-01-27;Não Concluído;;Presencial;1;False
TR-001071;FUNC-0508;Power BI do Zero ao Avançado;Técnico;20;2023-12-01;2023-12-03;Não Concluído;;EAD;2;False
TR-001072;FUNC-0509;Gestão Ágil de Projetos;Técnico;24;2022-08-19;2022-08-22;Concluído;9,0;Híbrido;3;False
TR-001073;FUNC-0509;Gestão de Conflitos;Comportamental;8;2022-07-30;2022-07-31;Concluído;8,2;Presencial;1;False
TR-001074;FUNC-0510;Excel Avançado;Técnico;8;2020-08-02;2020-08-03;Concluído;9,6;EAD;1;False
TR-001075;FUNC-0510;Gestão de Conflitos;Comportamental;8;2020-01-13;2020-01-14;Concluído;10,0;Presencial;1;False
TR-001076;FUNC-0510;LGPD na Prática;Compliance;4;2024-01-14;2024-01-15;Concluído;8,6;EAD;1;False
TR-001077;FUNC-0512;Gestão de Conflitos;Comportamental;8;2023-01-14;2023-01-15;Concluído;9,3;Presencial;1;False
TR-001078;FUNC-0512;Liderança Situacional;Comportamental;16;2024-10-30;2024-11-01;Concluído;7,2;Presencial;2;False
TR-001079;FUNC-0512;Vendas Consultivas B2B;Técnico;16;2024-09-10;2024-09-12;Concluído;6,8;Presencial;2;False
TR-001080;FUNC-0512;Gestão de Conflitos;Comportamental;8;2023-06-16;2023-06-17;Concluído;9,5;Presencial;1;False
TR-001081;FUNC-0513;Comunicação Não-Violenta;Comportamental;8;2024-05-22;2024-05-23;Concluído;5,8;Presencial;1;False
TR-001082;FUNC-0514;Finanças para Não Financeiros;Técnico;12;2024-04-04;2024-04-05;Em Andamento;;EAD;1;False
TR-001083;FUNC-0515;Design Thinking;Técnico;16;2024-11-28;2024-11-30;Concluído;5,7;Híbrido;2;False
TR-001084;FUNC-0516;Gestão Ágil de Projetos;Técnico;24;2020-05-24;2020-05-27;Concluído;8,0;Híbrido;3;False
TR-001085;FUNC-0516;Gestão Ágil de Projetos;Técnico;24;2024-08-28;2024-08-31;Concluído;7,4;Híbrido;3;False
TR-001086;FUNC-0516;Segurança do Trabalho NR-35;Obrigatório;4;2022-02-12;2022-02-13;Concluído;7,9;Presencial;1;False
TR-001087;FUNC-0517;LGPD na Prática;Compliance;4;2017-09-21;2017-09-22;Não Concluído;;EAD;1;False
TR-001088;FUNC-0518;Gestão Ágil de Projetos;Técnico;24;2023-12-26;2023-12-29;Concluído;6,7;Híbrido;3;False
TR-001089;FUNC-0518;Finanças para Não Financeiros;Técnico;12;2020-01-06;2020-01-07;Não Concluído;;EAD;1;False
TR-001090;FUNC-0519;Segurança do Trabalho NR-35;Obrigatório;4;2017-05-19;2017-05-20;Concluído;9,1;Presencial;1;False
TR-001091;FUNC-0519;Power BI do Zero ao Avançado;Técnico;20;2016-06-26;2016-06-28;Concluído;7,0;EAD;2;False
TR-001092;FUNC-0520;Gestão Ágil de Projetos;Técnico;24;2024-10-01;2024-10-04;Concluído;7,7;Híbrido;3;False
TR-001093;FUNC-0520;Vendas Consultivas B2B;Técnico;16;2024-10-01;2024-10-03;Não Concluído;;Presencial;2;False
TR-001094;FUNC-0521;LGPD na Prática;Compliance;4;2024-11-18;2024-11-19;Concluído;7,6;EAD;1;False
TR-001095;FUNC-0522;Liderança Situacional;Comportamental;16;2023-02-04;2023-02-06;Concluído;8,7;Presencial;2;False
TR-001096;FUNC-0522;Excel Avançado;Técnico;8;2023-11-26;2023-11-27;Concluído;6,0;EAD;1;False
TR-001097;FUNC-0522;Gestão de Conflitos;Comportamental;8;2022-05-18;2022-05-19;Não Concluído;;Presencial;1;False
TR-001098;FUNC-0522;Programa de Desenvolvimento de Líderes;Comportamental;40;2024-02-24;2024-02-29;Não Concluído;;Presencial;5;False
TR-001099;FUNC-0522;LGPD na Prática;Compliance;4;2022-03-26;2022-03-27;Concluído;9,7;EAD;1;False
TR-001100;FUNC-0524;Comunicação Não-Violenta;Comportamental;8;2019-05-10;2019-05-11;Concluído;6,4;Presencial;1;False
TR-001101;FUNC-0524;Power BI do Zero ao Avançado;Técnico;20;2020-01-19;2020-01-21;Concluído;8,5;EAD;2;False
TR-001102;FUNC-0525;Liderança Situacional;Comportamental;16;2024-07-06;2024-07-08;Não Concluído;;Presencial;2;False
TR-001103;FUNC-0525;Excel Avançado;Técnico;8;2024-11-06;2024-11-07;Concluído;6,1;EAD;1;False
TR-001104;FUNC-0525;Gestão Ágil de Projetos;Técnico;24;2024-03-10;2024-03-13;Concluído;8,1;Híbrido;3;False
TR-001105;FUNC-0525;Onboarding Corporativo;Institucional;8;2024-01-27;2024-01-28;Concluído;7,1;Híbrido;1;False
TR-001106;FUNC-0525;Power BI do Zero ao Avançado;Técnico;20;2024-03-23;2024-03-25;Concluído;9,1;EAD;2;False
TR-001107;FUNC-0526;Gestão Ágil de Projetos;Técnico;24;2019-11-12;2019-11-15;Concluído;8,7;Híbrido;3;False
TR-001108;FUNC-0527;Onboarding Corporativo;Institucional;8;2023-09-01;2023-09-02;Concluído;8,9;Híbrido;1;False
TR-001109;FUNC-0527;Inglês Corporativo;Idioma;60;2022-10-29;2022-11-05;Concluído;9,0;EAD;7;False
TR-001110;FUNC-0529;Excel Avançado;Técnico;8;2024-11-01;2024-11-02;Concluído;7,6;EAD;1;False
TR-001111;FUNC-0529;Gestão de Conflitos;Comportamental;8;2024-11-13;2024-11-14;Não Concluído;;Presencial;1;False
TR-001112;FUNC-0529;Finanças para Não Financeiros;Técnico;12;2024-10-14;2024-10-15;Concluído;9,7;EAD;1;False
TR-001113;FUNC-0530;Programa de Desenvolvimento de Líderes;Comportamental;40;2023-12-25;2023-12-30;Concluído;7,1;Presencial;5;False
TR-001114;FUNC-0531;Inglês Corporativo;Idioma;60;2024-06-16;2024-06-23;Concluído;9,6;EAD;7;False
TR-001115;FUNC-0531;Gestão de Conflitos;Comportamental;8;2023-11-18;2023-11-19;Concluído;7,9;Presencial;1;False
TR-001116;FUNC-0532;Vendas Consultivas B2B;Técnico;16;2023-06-11;2023-06-13;Concluído;8,2;Presencial;2;False
TR-001117;FUNC-0532;Excel Avançado;Técnico;8;2024-11-21;2024-11-22;Concluído;7,9;EAD;1;False
TR-001118;FUNC-0532;Comunicação Não-Violenta;Comportamental;8;2024-03-22;2024-03-23;Concluído;9,8;Presencial;1;False
TR-001119;FUNC-0532;Finanças para Não Financeiros;Técnico;12;2024-04-13;2024-04-14;Concluído;7,1;EAD;1;False
TR-001120;FUNC-0533;Power BI do Zero ao Avançado;Técnico;20;2024-12-01;2024-12-03;Concluído;8,4;EAD;2;False
TR-001121;FUNC-0534;Python para Análise de Dados;Técnico;40;2019-11-10;2019-11-15;Não Concluído;;EAD;5;False
TR-001122;FUNC-0534;Comunicação Não-Violenta;Comportamental;8;2024-05-29;2024-05-30;Concluído;6,5;Presencial;1;False
TR-001123;FUNC-0534;Gestão Ágil de Projetos;Técnico;24;2022-06-16;2022-06-19;Concluído;7,0;Híbrido;3;False
TR-001124;FUNC-0534;Onboarding Corporativo;Institucional;8;2022-06-03;2022-06-04;Concluído;8,1;Híbrido;1;False
TR-001125;FUNC-0535;Python para Análise de Dados;Técnico;40;2024-10-23;2024-10-28;Concluído;6,1;EAD;5;False
TR-001126;FUNC-0536;Power BI do Zero ao Avançado;Técnico;20;2019-09-17;2019-09-19;Concluído;6,4;EAD;2;False
TR-001127;FUNC-0539;Gestão de Conflitos;Comportamental;8;2022-11-24;2022-11-25;Concluído;6,5;Presencial;1;False
TR-001128;FUNC-0539;Python para Análise de Dados;Técnico;40;2020-02-17;2020-02-22;Não Concluído;;EAD;5;False
TR-001129;FUNC-0540;Power BI do Zero ao Avançado;Técnico;20;2024-08-31;2024-09-02;Concluído;8,8;EAD;2;False
TR-001130;FUNC-0541;Design Thinking;Técnico;16;2023-09-03;2023-09-05;Concluído;5,6;Híbrido;2;False
TR-001131;FUNC-0541;Comunicação Não-Violenta;Comportamental;8;2024-11-24;2024-11-25;Concluído;9,6;Presencial;1;False
TR-001132;FUNC-0541;Comunicação Não-Violenta;Comportamental;8;2024-09-26;2024-09-27;Não Concluído;;Presencial;1;False
TR-001133;FUNC-0541;Finanças para Não Financeiros;Técnico;12;2023-10-22;2023-10-23;Concluído;6,7;EAD;1;False
TR-001134;FUNC-0541;Liderança Situacional;Comportamental;16;2024-06-17;2024-06-19;Concluído;6,7;Presencial;2;False
TR-001135;FUNC-0542;LGPD na Prática;Compliance;4;2023-10-03;2023-10-04;Concluído;8,5;EAD;1;False
TR-001136;FUNC-0543;Vendas Consultivas B2B;Técnico;16;2024-03-09;2024-03-11;Concluído;6,4;Presencial;2;False
TR-001137;FUNC-0543;Inglês Corporativo;Idioma;60;2024-03-23;2024-03-30;Concluído;6,5;EAD;7;False
TR-001138;FUNC-0543;Segurança do Trabalho NR-35;Obrigatório;4;2024-07-19;2024-07-20;Não Concluído;;Presencial;1;False
TR-001139;FUNC-0543;Vendas Consultivas B2B;Técnico;16;2023-12-16;2023-12-18;Concluído;5,8;Presencial;2;False
TR-001140;FUNC-0544;Segurança do Trabalho NR-35;Obrigatório;4;2016-10-15;2016-10-16;Não Concluído;;Presencial;1;False
TR-001141;FUNC-0544;Vendas Consultivas B2B;Técnico;16;2018-07-03;2018-07-05;Não Concluído;;Presencial;2;False
TR-001142;FUNC-0544;Liderança Situacional;Comportamental;16;2017-04-23;2017-04-25;Concluído;9,4;Presencial;2;False
TR-001143;FUNC-0544;Inglês Corporativo;Idioma;60;2020-07-14;2020-07-21;Concluído;6,7;EAD;7;False
TR-001144;FUNC-0545;Programa de Desenvolvimento de Líderes;Comportamental;40;2024-10-13;2024-10-18;Concluído;6,4;Presencial;5;False
TR-001145;FUNC-0545;Onboarding Corporativo;Institucional;8;2024-09-28;2024-09-29;Não Concluído;;Híbrido;1;False
TR-001146;FUNC-0545;Power BI do Zero ao Avançado;Técnico;20;2024-11-25;2024-11-27;Em Andamento;;EAD;2;False
TR-001147;FUNC-0545;LGPD na Prática;Compliance;4;2024-10-05;2024-10-06;Concluído;9,2;EAD;1;False
TR-001148;FUNC-0546;Power BI do Zero ao Avançado;Técnico;20;2019-09-18;2019-09-20;Concluído;6,3;EAD;2;False
TR-001149;FUNC-0546;Gestão de Conflitos;Comportamental;8;2024-01-02;2024-01-03;Concluído;5,8;Presencial;1;False
TR-001150;FUNC-0547;Inglês Corporativo;Idioma;60;2022-04-20;2022-04-27;Não Concluído;;EAD;7;False
TR-001151;FUNC-0547;Segurança do Trabalho NR-35;Obrigatório;4;2024-11-02;2024-11-03;Concluído;7,7;Presencial;1;False
TR-001152;FUNC-0547;Finanças para Não Financeiros;Técnico;12;2022-06-10;2022-06-11;Não Concluído;;EAD;1;False
TR-001153;FUNC-0550;Design Thinking;Técnico;16;2024-08-24;2024-08-26;Concluído;7,4;Híbrido;2;False
TR-001154;FUNC-0550;Power BI do Zero ao Avançado;Técnico;20;2024-06-29;2024-07-01;Concluído;6,5;EAD;2;False
TR-001155;FUNC-0550;Onboarding Corporativo;Institucional;8;2024-08-15;2024-08-16;Concluído;7,3;Híbrido;1;False
TR-001156;FUNC-0551;Vendas Consultivas B2B;Técnico;16;2022-01-21;2022-01-23;Não Concluído;;Presencial;2;False
TR-001157;FUNC-0551;Segurança do Trabalho NR-35;Obrigatório;4;2022-02-25;2022-02-26;Não Concluído;;Presencial;1;False
TR-001158;FUNC-0551;Design Thinking;Técnico;16;2023-04-02;2023-04-04;Não Concluído;;Híbrido;2;False
TR-001159;FUNC-0552;Gestão Ágil de Projetos;Técnico;24;2022-11-14;2022-11-17;Concluído;6,6;Híbrido;3;False
TR-001160;FUNC-0552;Onboarding Corporativo;Institucional;8;2024-05-03;2024-05-04;Concluído;5,7;Híbrido;1;False
TR-001161;FUNC-0554;Liderança Situacional;Comportamental;16;2021-11-14;2021-11-16;Concluído;9,5;Presencial;2;False
TR-001162;FUNC-0554;Gestão de Conflitos;Comportamental;8;2020-01-20;2020-01-21;Não Concluído;;Presencial;1;False
TR-001163;FUNC-0555;Gestão de Conflitos;Comportamental;8;2020-12-21;2020-12-22;Concluído;9,6;Presencial;1;False
TR-001164;FUNC-0555;Gestão de Conflitos;Comportamental;8;2018-10-07;2018-10-08;Não Concluído;;Presencial;1;False
TR-001165;FUNC-0557;Excel Avançado;Técnico;8;2023-11-04;2023-11-05;Em Andamento;;EAD;1;False
TR-001166;FUNC-0557;Inglês Corporativo;Idioma;60;2023-01-18;2023-01-25;Concluído;9,4;EAD;7;False
TR-001167;FUNC-0558;Liderança Situacional;Comportamental;16;2020-03-04;2020-03-06;Em Andamento;;Presencial;2;False
TR-001168;FUNC-0559;Onboarding Corporativo;Institucional;8;2021-01-08;2021-01-09;Concluído;8,9;Híbrido;1;False
TR-001169;FUNC-0559;Liderança Situacional;Comportamental;16;2020-12-12;2020-12-14;Não Concluído;;Presencial;2;False
TR-001170;FUNC-0559;Python para Análise de Dados;Técnico;40;2019-04-13;2019-04-18;Concluído;8,1;EAD;5;False
TR-001171;FUNC-0560;Power BI do Zero ao Avançado;Técnico;20;2024-10-11;2024-10-13;Não Concluído;;EAD;2;False
TR-001172;FUNC-0562;Inglês Corporativo;Idioma;60;2024-05-07;2024-05-14;Concluído;6,6;EAD;7;False
TR-001173;FUNC-0562;Power BI do Zero ao Avançado;Técnico;20;2021-03-03;2021-03-05;Não Concluído;;EAD;2;False
TR-001174;FUNC-0562;Gestão Ágil de Projetos;Técnico;24;2020-03-28;2020-03-31;Concluído;6,9;Híbrido;3;False
TR-001175;FUNC-0562;Gestão de Conflitos;Comportamental;8;2019-09-03;2019-09-04;Concluído;7,3;Presencial;1;False
TR-001176;FUNC-0563;Power BI do Zero ao Avançado;Técnico;20;2023-08-25;2023-08-27;Concluído;6,0;EAD;2;False
TR-001177;FUNC-0563;Finanças para Não Financeiros;Técnico;12;2023-07-02;2023-07-03;Concluído;9,2;EAD;1;False
TR-001178;FUNC-0563;Design Thinking;Técnico;16;2023-11-02;2023-11-04;Concluído;7,4;Híbrido;2;False
TR-001179;FUNC-0563;Gestão Ágil de Projetos;Técnico;24;2022-09-06;2022-09-09;Concluído;9,8;Híbrido;3;False
TR-001180;FUNC-0564;Segurança do Trabalho NR-35;Obrigatório;4;2024-11-26;2024-11-27;Concluído;9,2;Presencial;1;False
TR-001181;FUNC-0564;LGPD na Prática;Compliance;4;2024-11-28;2024-11-29;Concluído;10,0;EAD;1;False
TR-001182;FUNC-0564;Excel Avançado;Técnico;8;2024-11-23;2024-11-24;Concluído;6,0;EAD;1;False
TR-001183;FUNC-0566;Python para Análise de Dados;Técnico;40;2020-03-09;2020-03-14;Em Andamento;;EAD;5;False
TR-001184;FUNC-0566;Programa de Desenvolvimento de Líderes;Comportamental;40;2022-09-28;2022-10-03;Concluído;7,0;Presencial;5;False
TR-001185;FUNC-0566;Comunicação Não-Violenta;Comportamental;8;2020-11-03;2020-11-04;Concluído;9,5;Presencial;1;False
TR-001186;FUNC-0567;Liderança Situacional;Comportamental;16;2023-12-10;2023-12-12;Concluído;9,8;Presencial;2;False
TR-001187;FUNC-0567;Liderança Situacional;Comportamental;16;2024-04-04;2024-04-06;Concluído;9,4;Presencial;2;False
TR-001188;FUNC-0568;Liderança Situacional;Comportamental;16;2024-02-04;2024-02-06;Concluído;8,4;Presencial;2;False
TR-001189;FUNC-0569;Vendas Consultivas B2B;Técnico;16;2021-03-02;2021-03-04;Concluído;9,3;Presencial;2;False
TR-001190;FUNC-0569;Gestão Ágil de Projetos;Técnico;24;2022-12-08;2022-12-11;Concluído;8,2;Híbrido;3;False
TR-001191;FUNC-0570;Segurança do Trabalho NR-35;Obrigatório;4;2023-02-24;2023-02-25;Concluído;9,8;Presencial;1;False
TR-001192;FUNC-0572;Power BI do Zero ao Avançado;Técnico;20;2022-09-20;2022-09-22;Concluído;7,4;EAD;2;False
TR-001193;FUNC-0572;Gestão Ágil de Projetos;Técnico;24;2018-10-21;2018-10-24;Concluído;7,9;Híbrido;3;False
TR-001194;FUNC-0573;Excel Avançado;Técnico;8;2024-08-25;2024-08-26;Concluído;7,4;EAD;1;False
TR-001195;FUNC-0573;Liderança Situacional;Comportamental;16;2024-11-28;2024-11-30;Concluído;5,9;Presencial;2;False
TR-001196;FUNC-0573;Onboarding Corporativo;Institucional;8;2024-07-13;2024-07-14;Não Concluído;;Híbrido;1;False
TR-001197;FUNC-0573;Gestão Ágil de Projetos;Técnico;24;2024-09-13;2024-09-16;Concluído;9,8;Híbrido;3;False
TR-001198;FUNC-0573;Segurança do Trabalho NR-35;Obrigatório;4;2024-04-29;2024-04-30;Concluído;8,4;Presencial;1;False
TR-001199;FUNC-0574;Vendas Consultivas B2B;Técnico;16;2023-11-22;2023-11-24;Não Concluído;;Presencial;2;False
TR-001200;FUNC-0574;Excel Avançado;Técnico;8;2024-11-23;2024-11-24;Em Andamento;;EAD;1;False
TR-001201;FUNC-0574;Programa de Desenvolvimento de Líderes;Comportamental;40;2024-08-22;2024-08-27;Concluído;9,9;Presencial;5;False
TR-001202;FUNC-0575;Excel Avançado;Técnico;8;2024-05-26;2024-05-27;Em Andamento;;EAD;1;False
TR-001203;FUNC-0575;Python para Análise de Dados;Técnico;40;2023-08-02;2023-08-07;Concluído;7,3;EAD;5;False
TR-001204;FUNC-0575;Liderança Situacional;Comportamental;16;2024-08-02;2024-08-04;Concluído;10,0;Presencial;2;False
TR-001205;FUNC-0576;Power BI do Zero ao Avançado;Técnico;20;2024-12-01;2024-12-03;Concluído;8,7;EAD;2;False
TR-001206;FUNC-0576;Gestão Ágil de Projetos;Técnico;24;2024-11-11;2024-11-14;Concluído;9,5;Híbrido;3;False
TR-001207;FUNC-0576;Liderança Situacional;Comportamental;16;2024-11-02;2024-11-04;Não Concluído;;Presencial;2;False
TR-001208;FUNC-0577;LGPD na Prática;Compliance;4;2022-07-09;2022-07-10;Concluído;7,0;EAD;1;False
TR-001209;FUNC-0577;Comunicação Não-Violenta;Comportamental;8;2023-06-30;2023-07-01;Não Concluído;;Presencial;1;False
TR-001210;FUNC-0578;Excel Avançado;Técnico;8;2023-12-05;2023-12-06;Em Andamento;;EAD;1;False
TR-001211;FUNC-0578;Programa de Desenvolvimento de Líderes;Comportamental;40;2024-09-21;2024-09-26;Concluído;7,8;Presencial;5;False
TR-001212;FUNC-0579;Onboarding Corporativo;Institucional;8;2024-05-16;2024-05-17;Concluído;6,2;Híbrido;1;False
TR-001213;FUNC-0579;Gestão Ágil de Projetos;Técnico;24;2024-10-27;2024-10-30;Concluído;7,7;Híbrido;3;False
TR-001214;FUNC-0579;Gestão Ágil de Projetos;Técnico;24;2024-06-08;2024-06-11;Concluído;9,5;Híbrido;3;False
TR-001215;FUNC-0579;Vendas Consultivas B2B;Técnico;16;2024-02-05;2024-02-07;Em Andamento;;Presencial;2;False
TR-001216;FUNC-0579;Design Thinking;Técnico;16;2024-11-02;2024-11-04;Concluído;6,0;Híbrido;2;False
TR-001217;FUNC-0580;Gestão de Conflitos;Comportamental;8;2024-11-22;2024-11-23;Em Andamento;;Presencial;1;False
TR-001218;FUNC-0580;Gestão de Conflitos;Comportamental;8;2023-04-11;2023-04-12;Concluído;9,4;Presencial;1;False
TR-001219;FUNC-0581;Design Thinking;Técnico;16;2019-11-01;2019-11-03;Concluído;6,4;Híbrido;2;False
TR-001220;FUNC-0582;Gestão Ágil de Projetos;Técnico;24;2024-07-23;2024-07-26;Não Concluído;;Híbrido;3;False
TR-001221;FUNC-0582;Python para Análise de Dados;Técnico;40;2024-08-23;2024-08-28;Concluído;6,0;EAD;5;False
TR-001222;FUNC-0582;Finanças para Não Financeiros;Técnico;12;2024-04-15;2024-04-16;Não Concluído;;EAD;1;False
TR-001223;FUNC-0582;Programa de Desenvolvimento de Líderes;Comportamental;40;2023-06-01;2023-06-06;Concluído;5,6;Presencial;5;False
TR-001224;FUNC-0583;Comunicação Não-Violenta;Comportamental;8;2024-02-20;2024-02-21;Não Concluído;;Presencial;1;False
TR-001225;FUNC-0583;Vendas Consultivas B2B;Técnico;16;2022-05-16;2022-05-18;Em Andamento;;Presencial;2;False
TR-001226;FUNC-0583;Excel Avançado;Técnico;8;2019-04-09;2019-04-10;Concluído;7,3;EAD;1;False
TR-001227;FUNC-0584;Excel Avançado;Técnico;8;2024-10-01;2024-10-02;Concluído;7,9;EAD;1;False
TR-001228;FUNC-0585;Excel Avançado;Técnico;8;2021-11-21;2021-11-22;Concluído;8,9;EAD;1;False
TR-001229;FUNC-0585;Excel Avançado;Técnico;8;2023-02-08;2023-02-09;Concluído;7,2;EAD;1;False
TR-001230;FUNC-0586;Finanças para Não Financeiros;Técnico;12;2022-10-03;2022-10-04;Concluído;8,8;EAD;1;False
TR-001231;FUNC-0586;Liderança Situacional;Comportamental;16;2023-10-17;2023-10-19;Concluído;6,1;Presencial;2;False
TR-001232;FUNC-0588;Vendas Consultivas B2B;Técnico;16;2024-10-01;2024-10-03;Concluído;6,1;Presencial;2;False
TR-001233;FUNC-0588;LGPD na Prática;Compliance;4;2024-10-01;2024-10-02;Concluído;6,0;EAD;1;False
TR-001234;FUNC-0589;Gestão de Conflitos;Comportamental;8;2024-07-30;2024-07-31;Concluído;6,8;Presencial;1;False
TR-001235;FUNC-0589;Liderança Situacional;Comportamental;16;2024-05-27;2024-05-29;Concluído;5,6;Presencial;2;False
TR-001236;FUNC-0589;Python para Análise de Dados;Técnico;40;2024-06-29;2024-07-04;Em Andamento;;EAD;5;False
TR-001237;FUNC-0589;Gestão Ágil de Projetos;Técnico;24;2024-10-31;2024-11-03;Não Concluído;;Híbrido;3;False
TR-001238;FUNC-0590;LGPD na Prática;Compliance;4;2023-01-25;2023-01-26;Não Concluído;;EAD;1;False
TR-001239;FUNC-0590;Power BI do Zero ao Avançado;Técnico;20;2024-01-30;2024-02-01;Concluído;9,3;EAD;2;False
TR-001240;FUNC-0590;Design Thinking;Técnico;16;2023-02-04;2023-02-06;Não Concluído;;Híbrido;2;False
TR-001241;FUNC-0590;Onboarding Corporativo;Institucional;8;2022-05-12;2022-05-13;Concluído;7,1;Híbrido;1;False
TR-001242;FUNC-0590;Gestão de Conflitos;Comportamental;8;2024-07-29;2024-07-30;Concluído;6,0;Presencial;1;False
TR-001243;FUNC-0591;Python para Análise de Dados;Técnico;40;2024-11-10;2024-11-15;Concluído;5,6;EAD;5;False
TR-001244;FUNC-0591;Vendas Consultivas B2B;Técnico;16;2024-11-05;2024-11-07;Não Concluído;;Presencial;2;False
TR-001245;FUNC-0592;Python para Análise de Dados;Técnico;40;2024-07-11;2024-07-16;Concluído;6,9;EAD;5;False
TR-001246;FUNC-0593;Python para Análise de Dados;Técnico;40;2022-10-07;2022-10-12;Não Concluído;;EAD;5;False
TR-001247;FUNC-0594;Liderança Situacional;Comportamental;16;2024-08-26;2024-08-28;Concluído;9,2;Presencial;2;False
TR-001248;FUNC-0594;Power BI do Zero ao Avançado;Técnico;20;2024-03-17;2024-03-19;Concluído;9,1;EAD;2;False
TR-001249;FUNC-0594;Inglês Corporativo;Idioma;60;2023-10-22;2023-10-29;Concluído;8,5;EAD;7;False
TR-001250;FUNC-0595;Python para Análise de Dados;Técnico;40;2024-10-20;2024-10-25;Concluído;7,5;EAD;5;False
TR-001251;FUNC-0595;Excel Avançado;Técnico;8;2024-10-27;2024-10-28;Concluído;8,1;EAD;1;False
TR-001252;FUNC-0595;Finanças para Não Financeiros;Técnico;12;2024-11-02;2024-11-03;Concluído;8,1;EAD;1;False
TR-001253;FUNC-0595;Gestão Ágil de Projetos;Técnico;24;2024-10-26;2024-10-29;Concluído;9,3;Híbrido;3;False
TR-001254;FUNC-0596;Programa de Desenvolvimento de Líderes;Comportamental;40;2022-05-21;2022-05-26;Concluído;7,0;Presencial;5;False
TR-001255;FUNC-0596;Power BI do Zero ao Avançado;Técnico;20;2021-05-11;2021-05-13;Não Concluído;;EAD;2;False
TR-001256;FUNC-0597;Programa de Desenvolvimento de Líderes;Comportamental;40;2015-04-21;2015-04-26;Não Concluído;;Presencial;5;False
TR-001257;FUNC-0597;LGPD na Prática;Compliance;4;2021-09-10;2021-09-11;Concluído;8,0;EAD;1;False
TR-001258;FUNC-0598;Gestão Ágil de Projetos;Técnico;24;2023-08-08;2023-08-11;Concluído;8,3;Híbrido;3;False
TR-001259;FUNC-0598;Segurança do Trabalho NR-35;Obrigatório;4;2024-11-04;2024-11-05;Concluído;8,3;Presencial;1;False
TR-001260;FUNC-0599;Programa de Desenvolvimento de Líderes;Comportamental;40;2022-10-02;2022-10-07;Concluído;5,6;Presencial;5;False
TR-001261;FUNC-0599;Power BI do Zero ao Avançado;Técnico;20;2022-05-02;2022-05-04;Concluído;9,7;EAD;2;False
TR-001262;FUNC-0600;Liderança Situacional;Comportamental;16;2024-11-16;2024-11-18;Não Concluído;;Presencial;2;False
TR-001263;FUNC-0600;Gestão de Conflitos;Comportamental;8;2024-10-06;2024-10-07;Não Concluído;;Presencial;1;False
TR-001264;FUNC-0600;Gestão Ágil de Projetos;Técnico;24;2024-10-21;2024-10-24;Concluído;6,0;Híbrido;3;False
TR-001265;FUNC-0601;Finanças para Não Financeiros;Técnico;12;2022-09-22;2022-09-23;Concluído;8,8;EAD;1;False
TR-001266;FUNC-0601;Excel Avançado;Técnico;8;2022-04-04;2022-04-05;Concluído;6,0;EAD;1;False
TR-001267;FUNC-0602;Finanças para Não Financeiros;Técnico;12;2023-01-18;2023-01-19;Concluído;8,1;EAD;1;False
TR-001268;FUNC-0603;Inglês Corporativo;Idioma;60;2024-11-19;2024-11-26;Concluído;9,4;EAD;7;False
TR-001269;FUNC-0604;Design Thinking;Técnico;16;2024-11-14;2024-11-16;Concluído;6,8;Híbrido;2;False
TR-001270;FUNC-0605;Segurança do Trabalho NR-35;Obrigatório;4;2024-04-27;2024-04-28;Concluído;9,0;Presencial;1;False
TR-001271;FUNC-0605;Gestão Ágil de Projetos;Técnico;24;2024-09-25;2024-09-28;Concluído;8,0;Híbrido;3;False
TR-001272;FUNC-0605;Excel Avançado;Técnico;8;2023-07-25;2023-07-26;Em Andamento;;EAD;1;False
TR-001273;FUNC-0605;Python para Análise de Dados;Técnico;40;2024-05-03;2024-05-08;Não Concluído;;EAD;5;False
TR-001274;FUNC-0606;Gestão Ágil de Projetos;Técnico;24;2024-03-26;2024-03-29;Não Concluído;;Híbrido;3;False
TR-001275;FUNC-0608;Programa de Desenvolvimento de Líderes;Comportamental;40;2024-08-24;2024-08-29;Concluído;9,0;Presencial;5;False
TR-001276;FUNC-0609;Segurança do Trabalho NR-35;Obrigatório;4;2024-05-20;2024-05-21;Concluído;8,0;Presencial;1;False
TR-001277;FUNC-0610;Programa de Desenvolvimento de Líderes;Comportamental;40;2021-12-09;2021-12-14;Concluído;8,6;Presencial;5;False
TR-001278;FUNC-0610;Python para Análise de Dados;Técnico;40;2022-12-12;2022-12-17;Concluído;7,9;EAD;5;False
TR-001279;FUNC-0610;Vendas Consultivas B2B;Técnico;16;2024-10-26;2024-10-28;Concluído;9,4;Presencial;2;False
TR-001280;FUNC-0611;Comunicação Não-Violenta;Comportamental;8;2024-10-03;2024-10-04;Concluído;8,6;Presencial;1;False
TR-001281;FUNC-0611;Gestão de Conflitos;Comportamental;8;2024-10-01;2024-10-02;Concluído;9,0;Presencial;1;False
TR-001282;FUNC-0611;Vendas Consultivas B2B;Técnico;16;2024-11-12;2024-11-14;Concluído;7,2;Presencial;2;False
TR-001283;FUNC-0612;Python para Análise de Dados;Técnico;40;2022-01-23;2022-01-28;Concluído;7,6;EAD;5;False
